date,JOHNSON CONTROLS INTERNATIONAL PLC,ALPHABET INC,AMGEN INC,AUTOZONE INC,BALL CORP,CHIPOTLE MEXICAN GRILL INC,COCA-COLA,EXXON MOBIL CORP,INTUITIVE SURGICAL INC,iShares Gold Trust,iShares Core S&P 500,iShares iBoxx $ Investment Grade Corporate Bond,iShares TIPS Bond,iShares Core S&P Mid-Cap ETF,iShares MSCI EAFE,iShares Russell 1000 Growth ETF,iShares Russell 1000 Growth ETF,iShares Core S&P Small-Cap ETF,iShares National Muni Bond ETF,Shares J.P. Morgan USD Emerging Markets Bond,iShares iBoxx $ High Yield Corporate Bond ETF,iShares MBS ETF ,iShares 3-7 Year Treasury Bond,iShares 1-3 Year Credit Bond,KELLOGG,MARATHON PETROLEUM CORP,NEWMONT MINING CORP,PAYPAL HOLDINGS INC,iShares 20+ Year Treasury Bond,iShares Core MSCI Emerging Markets
2019-09-26,43.320221,1241.390015,194.090347,1085.689941,74.302147,817.570007,53.986736,70.124313,543.289978,14.39,296.681915,125.680283,115.941536,192.33316,64.463799,127.039474,159.652145,77.871117,113.165001,111.735382,85.813286,107.315094,125.8209,84.185753,63.652164,60.340385,39.230034,104.550003,141.413925,48.336376
2019-09-27,43.399727,1225.089966,193.653244,1085.650024,72.625938,818.830017,53.907333,70.628235,533.72998,14.32,295.102081,125.709953,115.762192,190.969315,64.246246,126.880829,158.05632,77.40345,113.2146,111.58757,85.714836,107.434181,125.970001,84.23542,63.543118,61.907406,38.263485,102.199997,141.761536,47.730343
2019-09-30,43.618366,1219,192.232681,1084.619995,72.645889,840.469971,54.036366,69.7686,539.929993,14.1,296.612366,126.125504,115.861824,192.363022,64.483574,127.168358,159.213287,77.453194,113.2146,111.705818,85.813286,107.473877,126.049538,84.275177,63.790947,60.251122,37.785187,103.589996,142.109161,47.916061
2019-10-01,42.684185,1205.099976,191.914795,1083.670044,71.947472,828.840027,54.244812,68.12838,528.599976,14.17,293.025452,126.270325,116.087372,188.739349,63.8507,125.304359,157.647385,75.930801,113.270294,111.171768,85.615608,107.525597,126.348228,84.369713,62.551807,59.884163,37.426472,102.529999,142.536972,47.671692
2019-10-02,41.600929,1176.630005,187.961075,1052.859985,70.660378,809.97998,52.686451,66.349831,511.890015,14.34,287.779175,126.220726,116.087372,186.230667,62.545406,123.19249,154.884613,75.174583,113.469124,111.151985,85.111519,107.635025,126.676796,84.459282,61.451454,58.713852,37.735367,99.730003,142.885223,47.290474
2019-10-03,41.769875,1187.829956,191.348557,1052.329956,71.478523,815.289978,53.440815,67.169945,519.070007,14.41,290.173798,126.716721,116.456635,187.295868,62.960728,123.866707,156.679916,75.284035,113.707733,111.686035,85.160942,107.724556,127.144745,84.638412,61.867802,59.507282,37.984478,101.029999,144.188614,47.906284
2019-10-04,42.177338,1209,194.29895,1060.329956,72.566071,823.929993,54.135628,68.14814,529.179993,14.41,294.128326,127.242477,116.815918,189.167435,63.455158,125.403519,158.993866,76.020355,113.707733,112.665131,85.427803,107.814087,127.244308,84.628456,62.284157,60.241207,38.173805,102.790001,145.25322,48.111557
2019-10-07,41.97858,1207.680054,195.868515,1060.810059,72.286697,814.159973,53.470592,67.209457,526.599976,14.28,292.806854,126.597694,116.496559,188.221695,63.376045,124.818535,158.385452,75.960648,113.618256,112.032181,85.35862,107.644974,126.955582,84.538895,62.135456,59.903999,38.123978,101.620003,144.049316,47.681465
2019-10-08,41.054333,1189.130005,194.785721,1049.5,71.249046,805.880005,53.182743,65.90519,509,14.41,288.276001,126.488579,116.386772,184.946457,62.782734,122.795898,155.882004,74.677063,113.94635,111.923393,85.042336,107.67482,127.114876,84.588646,61.302753,59.328758,38.781631,99.330002,144.437347,47.358898
2019-10-09,41.342537,1202.310059,195.391693,1058.550049,72.107101,827.289978,53.430893,66.636375,514.119995,14.42,291.008423,126.53817,116.147247,186.151031,63.23761,123.737816,157.667328,74.915871,113.916527,111.933281,85.299316,107.7146,126.96553,84.538895,61.580322,60.062683,38.642132,99.889999,143.62149,47.730343
2019-10-10,41.531364,1208.670044,197.368546,1077.22998,72.675819,827.75,53.26215,67.436722,511.230011,14.29,293.065216,125.794167,115.777992,187.275955,63.682598,124.600403,158.58493,75.094978,113.717682,111.745369,85.408043,107.535553,126.48761,84.439369,61.828148,61.421432,38.801563,100.540001,141.48233,48.179981
2019-10-11,42.455608,1215.449951,199.474564,1085.969971,72.446342,830.349976,52.904819,68.158028,518.030029,14.21,295.98642,125.566017,115.418716,190.441696,64.819786,126.008316,160.150833,76.468117,113.399529,111.666267,85.763863,107.436073,126.019661,84.359764,61.590237,62.899197,37.486256,101.580002,139.731216,48.903313
2019-10-14,41.97858,1217.140015,201.550766,1086.640015,72.755638,828.130005,52.904819,68.355637,518.880005,14.26,295.787689,125.982651,115.60833,189.744827,64.552795,125.760445,160.180756,76.269112,113.598381,111.715698,85.823166,107.485809,126.099312,84.369713,61.847977,62.621494,37.864906,101.75,140.746078,48.776245
2019-10-15,41.938824,1243.01001,203.309082,1104.439941,71.99736,826.73999,53.113258,68.592781,528.210022,14.18,298.698944,125.645378,115.219109,191.208237,65.304329,126.732109,161.916214,77.104935,113.518837,111.953064,86.010963,107.436073,125.830482,84.349815,61.391972,63.524025,37.556007,103.589996,139.044708,49.147682
2019-10-16,41.740063,1243.640015,201.868652,1106.97998,72.416412,823.25,53.09341,67.416962,530.23999,14.25,298.152466,125.784264,115.39875,191.009125,65.403214,126.652786,161.397583,77.303947,113.518837,111.77504,85.94178,107.475861,126.009705,84.389626,60.797188,62.17519,37.695511,103.089996,139.213837,49.284531
2019-10-17,42.316475,1253.069946,202.216339,1105.109985,73.703506,829.070007,53.391186,67.328033,529.400024,14.27,298.987122,125.962814,115.558434,192.621872,65.561432,127.049385,161.936157,78.179573,113.290169,111.933281,86.060387,107.515656,125.969872,84.389626,61.66954,63.573612,38.173805,103.629997,138.875565,49.470253
2019-10-18,41.590988,1245.48999,201.381882,1110,73.942963,841.47998,54.373844,66.804352,566.25,14.25,297.685486,126.121529,115.738075,192.452637,65.531761,126.900658,160.6595,77.692009,113.329933,112.032181,86.080154,107.455971,126.079399,84.419479,61.401882,64.605072,38.303341,101.220001,138.875565,49.255207
2019-10-21,42.127647,1246.150024,201.5905,1109.920044,72.12706,851.539978,53.827923,67.920883,562.700012,14.18,299.821747,125.833855,115.368805,193.567596,65.887749,127.852486,161.607025,78.438278,113.051559,111.626701,86.10981,107.356491,125.800613,84.379669,61.95702,64.138931,37.825047,101.440002,137.830872,49.77327
2019-10-22,42.425789,1242.800049,203.477966,1100.109985,70.690308,831.070007,53.450741,68.266708,535.75,14.23,298.778442,126.052086,115.718102,193.507874,65.729538,128.159851,160.13089,78.657188,113.121155,112.032181,86.12957,107.396278,125.949966,84.409523,61.540672,64.644745,37.665615,97.360001,138.63678,49.81237
2019-10-23,42.107773,1259.130005,201.977936,1093.47998,70.919792,788.190002,54.234882,68.918846,539.849976,14.27,299.642883,126.121529,115.797951,193.687057,66.085526,128.467224,160.479965,78.856194,113.071449,112.22998,86.208649,107.515656,125.900185,84.399567,61.66954,65.329079,38.243557,96.639999,138.776062,49.822147
2019-10-24,42.038204,1260.98999,201.719635,1123.780029,71.638168,798.340027,54.205105,68.266708,547.950012,14.37,300.179413,126.399292,115.867813,193.736832,66.204185,128.199509,161.736679,78.716888,113.141045,112.22998,86.307487,107.49575,125.930061,84.399567,61.124317,65.805138,38.960995,104.910004,138.497467,49.851471
2019-10-25,42.296597,1265.130005,201.709717,1129.469971,71.747925,787.869995,53.351482,68.424805,549.27002,14.4,301.371765,126.181046,115.887772,194.762207,66.273407,128.774582,162.345093,79.184555,113.131088,112.20031,86.376671,107.436073,125.740883,84.349815,60.361008,67.451508,39.04071,107.190002,137.820923,50.134941
2019-10-28,42.405914,1290,203.656769,1149.77002,71.179199,782.609985,53.172817,67.822075,558.650024,14.27,303.060913,125.8041,115.328888,195.887146,66.570068,129.141418,163.761383,79.920876,113.071449,112.022293,86.366791,107.34655,125.561668,84.319954,60.529533,67.02504,38.711884,106.599998,136.567276,50.467285
2019-10-29,43.091644,1262.619995,207.610504,1145.640015,72.576042,763.820007,53.014004,67.624458,556.169983,14.22,302.961548,125.476738,115.039474,196.414764,66.550293,129.438873,163.182892,80.239288,113.021736,111.725601,86.208649,107.49575,125.581573,84.339859,62.323803,67.461418,38.70192,105,136.656815,50.164265
2019-10-30,42.942574,1261.290039,209.488022,1148.5,73.793297,775.52002,53.540073,66.91304,556.320007,14.32,303.915405,125.923134,115.468613,195.946884,66.827171,129.518204,164.070572,79.811424,113.200691,111.844276,86.099922,107.664879,125.890236,84.389626,63.325031,65.646454,38.901211,106.5,138.656677,50.389084
2019-10-31,43.061832,1260.109985,211.842377,1144.380005,69.812294,778.159973,54.02644,66.764824,552.950012,14.46,303.021149,126.686966,115.827896,194.433685,66.668953,128.962967,163.711517,79.025345,113.54866,112.348648,85.803398,107.824036,126.417923,84.538895,62.978069,63.424847,39.588757,104.099998,140.527191,50.017639
2019-11-01,43.548798,1273.73999,216.511353,1156.280029,68.205917,768.630005,53.50037,68.770638,559.369995,14.46,305.982117,126.811302,115.997581,197.290817,67.262268,130.410538,165.057999,80.249237,113.501846,112.750626,86.171631,107.813065,126.249405,84.489052,63.12677,65.924149,39.469181,104.980003,140.09462,50.789852
2019-11-04,44.184837,1291.369995,212.99472,1150.069946,66.400002,751.77002,52.746006,70.815964,560.859985,14.43,307.134674,126.214493,115.917725,198.326157,67.608376,131.20372,165.327271,80.905952,113.392265,112.512421,86.350288,107.793121,125.950256,84.429245,63.007813,67.38208,38.75174,102.809998,138.250748,51.249268
2019-11-05,43.618366,1292.030029,213.660309,1151.060059,64.564148,740.76001,52.031342,72.219048,563.369995,14.19,306.767059,125.488388,115.698135,198.813965,67.47982,131.283051,164.838562,81.035309,113.212959,111.698555,86.260963,107.503937,125.571342,84.369431,62.968159,65.894402,37.416504,100.989998,136.695892,51.522961
2019-11-06,43.956261,1291.800049,214.971588,1161.47998,66.509758,744.309998,52.408524,70.638115,554.159973,14.26,306.906189,126.194603,116.067451,197.987686,67.45015,131.283051,164.898407,80.667145,113.242844,111.748177,86.161697,107.623604,125.780739,84.419281,63.85043,63.752132,37.516151,100.629997,137.523148,51.337242
2019-11-07,42.028267,1308.859985,216.551102,1165.609985,64.923332,737.340027,51.902309,72.140007,551.890015,14.03,307.999146,125.209869,115.41864,198.286331,67.657814,131.76886,165.427017,80.856209,112.764687,111.361092,86.122002,107.414207,125.212364,84.319588,63.176334,65.705956,36.79871,100.470001,135.031433,51.72823
2019-11-08,42.256844,1311.369995,219.650497,1165.859985,64.50428,731.619995,51.822899,70.769997,548.950012,13.95,308.684753,125.040779,115.34877,198.823914,67.618256,131.987,166.085297,80.975609,112.744766,111.519897,86.201408,107.503937,125.162498,84.329559,63.434078,65.686127,36.479847,101.419998,134.463333,51.259041
2019-11-11,41.97858,1299.189941,219.243195,1177.050049,64.394531,743.369995,51.455643,70.339996,544.799988,13.9,308.178009,125.080566,115.408661,198.485443,67.529266,131.570572,166.055389,80.736801,112.814491,111.430573,86.151787,107.523888,125.212364,84.349503,62.918594,65.170387,36.579491,102.669998,134.553024,50.936474
2019-11-12,42.296597,1298.800049,219.849182,1166.969971,64.224915,757.27002,51.326607,69.370003,549.359985,13.95,308.70462,125.199936,115.388695,198.117096,67.558929,131.560654,166.593964,80.706947,112.844383,111.202293,86.171631,107.583717,125.292145,84.359467,63.414249,64.367043,36.768818,102.029999,135.170959,50.594353
2019-11-13,41.590988,1298,218.220001,1174.76001,64.9832,753.299988,52.021416,68.800003,550.530029,14,308.873505,125.498337,115.48851,197.788574,67.321602,131.570572,166.793442,80.249237,113.013725,111.033569,86.082306,107.593689,125.511513,84.399338,63.85043,63.722382,37.237144,102.120003,136.04805,50.203365
2019-11-14,42.038204,1311.459961,218.5,1174.900024,65.59182,749.200012,52.239788,68.5,554.440002,14.06,309.310699,126.154823,115.758018,198.176834,67.13372,131.600311,167.242264,80.090027,113.163147,111.619156,86.032677,107.753227,125.880455,84.47908,63.493557,63.920734,37.40654,103.730003,137.4534,50.262009
2019-11-15,42.127647,1334.869995,220.860001,1171.880005,65.452141,754.659973,52.279488,69.190002,569.539978,14.03,311.605927,126.174713,115.618279,199.152435,67.558929,132.472824,168.658569,80.517891,113.143227,111.708481,86.290741,107.763206,125.750832,84.449181,64.098259,64.158768,37.476292,104.199997,137.303879,50.653004
2019-11-18,42.266781,1320.699951,220.669998,1187.650024,67.437653,771.309998,52.636818,68.519997,569.090027,14.08,311.745056,126.313965,115.847847,198.833862,67.638039,132.383606,168.9478,80.159683,113.183075,111.182442,86.181557,107.813065,125.890434,84.489052,64.861565,64.010002,37.924694,103.660004,137.553055,50.613903
2019-11-19,42.644432,1315.459961,224.5,1173.97998,67.098419,766.780029,52.686451,67.82,577.799988,14.08,311.675507,126.56263,116.057472,199.232071,67.549034,132.125809,169.296906,80.308937,113.202995,110.934311,85.873871,107.723312,125.930313,84.47908,64.752518,61.849998,38.213661,104.949997,138.699265,50.672554
2019-11-20,42.147526,1303.050049,225.509995,1159.650024,67.287994,775.940002,52.825413,68.029999,572.530029,14.08,310.522888,126.741676,116.506653,198.624817,67.123825,131.749054,168.728378,79.881073,113.44207,111.122887,85.695213,107.833008,126.189583,84.518959,64.811996,61.799999,38.333237,104.089996,140.134491,50.418411
2019-11-21,41.968639,1301.349976,227.820007,1162.449951,66.01088,773.460022,52.567337,69.669998,571.820007,14,310.075806,126.443275,116.247116,197.231079,67.034836,131.729218,168.169846,79.453209,113.461998,111.13282,85.715065,107.793121,126.020058,84.47908,64.157738,63.240002,38.074158,102.550003,139.257401,50.35976
2019-11-22,42.43573,1295.339966,230.740005,1163.869995,65.581848,772.609985,52.636818,69.370003,569.48999,13.98,310.741486,126.791412,116.287048,197.748749,67.222717,132.125809,168.319443,79.642265,113.44207,111.430573,86.042603,107.793121,125.990143,84.469109,63.949562,62.360001,37.954586,101.769997,139.436798,50.369534
2019-11-25,42.356224,1306.689941,234.539993,1167.949951,64.823563,786.51001,52.825413,68.910004,581.5,13.91,313.086426,127.229073,116.416817,200.177811,67.756699,132.889252,170.054916,81.632332,113.501846,111.420654,86.270882,107.842979,126.000122,84.47908,63.781033,62.43,37.625755,104.449997,139.845444,50.848499
2019-11-26,42.684185,1313.550049,234.389999,1177.790039,66.54966,815.840027,53.50037,68.739998,586,13.98,313.712402,127.55732,116.666351,200.894577,67.717148,132.968567,170.673279,81.562675,113.61142,111.718399,86.370132,107.892838,126.139717,84.518959,64.921043,61.669998,38.004406,106.199997,140.662735,50.682327
2019-11-27,42.843193,1312.98999,234.539993,1182.880005,66.400002,816.75,53.549999,68.699997,591.25,13.91,315.222687,127.547356,116.436775,202.318161,67.895142,133.464325,171.650742,81.930832,113.61142,111.559601,86.479309,107.783142,125.940292,84.469109,65.040001,61.470001,38.044266,107.75,140.254089,50.760529
2019-11-29,42.564926,1304.959961,234.720001,1177.920044,66.059998,813.919983,53.400002,68.129997,592.900024,13.98,314.040283,127.28875,116.167267,200.197723,67.420486,132.938828,170.982468,81.403465,113.61142,111.281693,86.290741,107.833008,125.950256,84.499016,65.120003,60.639999,38.263485,108.010002,139.955078,50.017639
2019-12-02,42.008392,1289.920044,233.479996,1177.650024,65.790001,813.780029,53.75,68.419998,587.380005,13.98,311.407227,126.736206,116.001427,198.823914,67.074387,132.185303,169.06749,80.497993,113.423775,110.831444,86.231941,107.794029,125.79248,84.473061,65.419998,60.869999,38.602276,106.209999,138.089066,50.017639
2019-12-03,41.531364,1295.280029,232.770004,1152.300049,66.440002,814.909973,53.799999,67.879997,579.22998,14.12,309.261017,127.713638,116.720757,197.689026,66.827171,131.094666,168.080078,80.169632,113.76313,111.050598,86.112366,108.023911,126.401619,84.592873,65.650002,60.029999,39.240002,105.589996,140.984436,49.734173
2019-12-04,41.869259,1320.540039,233.880005,1163.089966,65.75,809.400024,54.290001,68.650002,582.330017,14.09,311.17868,127.544075,116.640831,199.28183,67.440262,132.086151,168.987701,80.796501,113.693268,111.309586,86.371445,107.834007,126.122017,84.552933,65.730003,60.029999,39.130001,105,139.576691,50.134941
2019-12-05,41.491611,1328.130005,233.410004,1162.660034,66.139999,819.72998,54.189999,68.410004,580.809998,14.11,311.834473,127.404449,116.470993,199.590454,67.311714,132.353851,169.207123,81.065163,113.733185,111.638321,86.500977,107.804024,125.982216,84.513,65.75,59.849998,40,104.589996,138.897766,50.349983
2019-12-06,41.829506,1340.619995,233.770004,1172.660034,63.549999,822.47998,54.419998,69.510002,585.570007,13.96,314.616608,127.334633,116.39106,201.64122,67.924812,133.523804,170.60347,82.199493,113.673302,111.867439,86.620552,107.863991,125.762527,84.483047,66.220001,60.200001,39.799999,104.339996,138.128998,50.613903
2019-12-09,41.740063,1343.560059,232.820007,1169,64.129997,827.030029,54.07,69.660004,573.169983,13.97,313.682617,127.31469,116.421036,200.69548,67.568817,133.16687,169.985077,81.980591,113.753151,112.166275,86.620552,107.824013,125.752533,84.483047,66.540001,58.43,39.720001,103.779999,138.428513,50.408634
2019-12-10,41.829506,1344.660034,233.839996,1250,63.91,817.72998,53.77,69.059998,575.369995,14,313.354706,127.31469,116.39106,200.52623,67.59848,133.077637,169.805557,81.960693,113.773109,112.166275,86.829803,107.784027,125.632706,84.443115,66.639999,58.669998,39.990002,103.620003,138.438507,50.535706
2019-12-11,42.43573,1345.02002,234.009995,1244.829956,63.869999,822.73999,53.950001,68.959999,574.789978,14.11,314.149597,127.813362,116.800682,200.844803,67.954475,133.226349,170.423935,81.940788,113.972733,112.913383,87.009163,107.993927,125.912308,84.513,66.150002,57.110001,40.900002,105.510002,139.526764,51.229717
2019-12-12,41.75,1350.27002,235.990005,1230.920044,63.41,811.200012,54.139999,70.339996,580.969971,14.05,316.931702,127.224915,116.231209,203.074753,68.409348,134.733429,171.361481,82.826363,113.783089,112.923347,87.20845,107.704079,125.393044,84.433128,66.190002,59,41.119999,105.669998,137.230438,52.109451
2019-12-13,40.439999,1347.829956,236.740005,1235.319946,63.34,815.320007,54.419998,69.230003,579.650024,14.12,317.040985,128.052734,116.700768,201.910004,68.884003,134.317001,171.930008,82.298996,113.932808,113.341728,87.298134,108.063889,125.832428,84.532967,66.25,58.610001,41.290001,107.650002,138.817886,52.129002
2019-12-16,40.599998,1361.170044,243.199997,1225.219971,63.970001,822.789978,54.419998,70,590.039978,14.12,319.320007,127.763512,116.43103,203.199997,69.620003,135.210007,173.350006,82.639999,113.793076,113.411461,87.467529,107.903969,125.542831,84.483047,66.279999,60.75,40.990002,109.57,137.569885,52.529999
2019-12-17,40.68,1355.119995,242.839996,1221.829956,64.190002,832.049988,54.419998,69.68,593.719971,14.1,319.350006,127.663765,116.590874,203.889999,69.220001,135.330002,173.220001,83.349998,113.872917,113.829842,87.736572,107.97393,125.552818,84.503014,66.099998,61.209999,40.470001,108.459999,137.380203,53
2019-12-18,40.599998,1352.619995,241.940002,1228.050049,64.400002,826.880005,53.91,69.870003,592.27002,14.1,319.369995,127.574005,116.460999,204,69.129997,135.259995,173.399994,83.639999,113.833,114.048996,87.895996,107.854004,125.422997,84.513,66.480003,60.91,40.98,107.830002,136.251999,53.279999
2019-12-19,40.759998,1356.040039,241.839996,1219.079956,63.720001,833.919983,54.32,69.389999,588.710022,14.13,320.73999,127.699997,116.650002,204.919998,69.129997,135.550003,174.460007,83.900002,113.870003,113.660004,87.849998,107.910004,125.5,84.529999,66.779999,61.130001,40.880001,108.879997,136.470001,53.290001
2019-12-20,41.220001,1349.589966,243.059998,1226.73999,65.18,834.530029,54.970001,69.940002,591.309998,14.12,322.380005,127.660004,116.589996,205.940002,69.18,136.320007,175.210007,83.769997,113.779999,113.940002,87.720001,108,125.480003,84.529999,68.639999,61.610001,40.93,108.75,136.649994,53.34
2019-12-23,41.209999,1348.839966,243.029999,1213.869995,65.25,828.289978,54.91,70.290001,597.419983,14.2,322.609985,127.720001,116.389999,205.729996,69.290001,136.270004,175.589996,83.910004,113.790001,114.07,87.760002,107.849998,125.410004,84.510002,68.779999,60.66,41.77,108.610001,136.449997,53.43
2019-12-24,41.119999,1343.560059,242.330002,1219.310059,65.230003,828.890015,54.709999,70.019997,598.809998,14.33,322.649994,127.849998,116.529999,205.710007,69.220001,136.330002,175.570007,84.139999,113.93,114.269997,87.830002,107.93,125.540001,84.519997,68.93,60.970001,42.18,108.690002,136.839996,53.34
2019-12-26,41.110001,1360.400024,241.899994,1210.719971,64.910004,838.599976,55.02,70.129997,598.039978,14.45,324.320007,128.080002,116.610001,206.160004,69.519997,136.669998,176.839996,84.029999,113.970001,114.43,87.959999,107.93,125.639999,84.550003,68.660004,60.470001,42.689999,109.75,137.169998,53.759998
2019-12-27,41.060001,1351.890015,241.529999,1202.589966,64.690002,836.789978,55.349998,69.889999,597.880005,14.44,324.26001,128.259995,116.650002,205.820007,69.639999,136.649994,176.820007,83.650002,113.980003,114.739998,87.919998,108.150002,125.860001,84.610001,69.160004,60.380001,42.709999,109.400002,137.320007,53.990002
2019-12-30,40.650002,1336.140015,240.270004,1183.25,64.440002,836.070007,55.27,69.480003,591.320007,14.49,322.51001,128.490005,116.690002,205.619995,69.120003,136.100006,175.619995,83.599998,114,114.550003,87.860001,108.110001,125.889999,84.639999,68.779999,59.669998,43.75,107.970001,136.820007,53.610001
2019-12-31,40.709999,1337.02002,241.070007,1191.310059,64.669998,837.109985,55.349998,69.779999,591.150024,14.5,323.23999,127.959999,116.57,205.820007,69.440002,136.479996,175.919998,83.849998,113.910004,114.559998,87.940002,108.059998,125.75,84.629997,69.160004,60.25,43.450001,108.169998,135.479996,53.759998
2020-01-02,41.400002,1367.369995,240.100006,1189.73999,63.880001,858.190002,54.990002,70.900002,597.26001,14.61,326.320007,128.229996,117.139999,206.130005,70.139999,137.029999,178.350006,83.910004,114.010002,114.699997,88.309998,108.190002,125.970001,84.669998,67.639999,61.91,43.220001,110.75,137.009995,54.869999
2020-01-03,40.66,1360.660034,238.470001,1187.97998,64.769997,865.130005,54.689999,70.330002,593.340027,14.81,323.809998,128.669998,117.68,205.089996,69.269997,136.110001,177.059998,83.860001,114.419998,114.410004,88.220001,108.279999,126.370003,84.739998,68,58.23,42.830002,108.760002,139.119995,53.900002
2020-01-06,41.18,1394.209961,240.300003,1165.709961,64.169998,858.02002,54.669998,70.870003,595.76001,14.96,325.089996,128.240005,117.379997,205.029999,69.540001,136.229996,178.190002,83.779999,114.529999,114.18,88.129997,108.290001,126.300003,84.709999,67.940002,58.220001,43.259998,110.169998,138.330002,53.700001
2020-01-07,40.75,1393.339966,238.039993,1145.380005,63.919998,860.080017,54.25,70.290001,582.799988,15.02,324.200012,127.910004,117.019997,204.5,69.349998,135.820007,177.820007,83.300003,114.589996,114.360001,88.050003,108.309998,126.25,84.709999,68.809998,59.139999,43.23,109.669998,137.649994,53.700001
2020-01-08,41.080002,1404.319946,238.220001,1147.48999,64.470001,856.72998,54.349998,69.230003,581.780029,14.91,325.850006,127.730003,116.910004,204.820007,69.550003,136.110001,179.289993,83.480003,114.610001,114.660004,88.129997,108.260002,126.080002,84.669998,68.889999,58.52,42.080002,111.82,136.740005,53.919998
2020-01-09,41.330002,1419.829956,238.929993,1145.390015,66.720001,862.669983,55.34,69.760002,585.789978,14.82,328.049988,128.339996,116.900002,205.399994,69.709999,136.710007,180.759995,83.459999,114.75,114.580002,88.360001,108.269997,126.080002,84.68,69.139999,59.389999,41.66,112.57,137.220001,54.32
2020-01-10,40.98,1429.72998,238.259995,1132.219971,66.269997,857.77002,55.529999,69.139999,598.719971,14.92,327.140015,128.699997,117.25,204.800003,69.449997,136.190002,180.440002,83.07,114.760002,114.599998,88.389999,108.389999,126.199997,84.699997,69.269997,60.220001,42.27,112.93,138.440002,54.610001
2020-01-13,41.16,1439.22998,236.919998,1128.369995,67.5,863,56.130001,69.800003,603.119995,14.8,329.429993,128.389999,117.230003,206.399994,69.809998,136.960007,182.080002,83.760002,114.720001,114.709999,88.389999,108.43,126.129997,84.690002,69.709999,59.619999,42.450001,115.279999,138.020004,55.439999
2020-01-14,40.98,1430.880005,240,1136.599976,66.550003,859.219971,56,69.199997,602.690002,14.78,328.920013,128.550003,117.389999,206.970001,69.879997,137.179993,181.440002,84.07,114.860001,114.68,88.379997,108.489998,126.260002,84.699997,70,59.84,42.830002,114.639999,138.729996,55.150002
2020-01-15,40.93,1439.199951,241.699997,1134.290039,68.209999,865.090027,56.700001,69.089996,597.23999,14.88,329.660004,128.830002,117.480003,207.229996,69.879997,137.210007,182.160004,84.43,114.980003,115.110001,88.400002,108.440002,126.400002,84.739998,70.269997,58.130001,43.52,114.849998,139.649994,54.720001
2020-01-16,41.040001,1451.699951,240.5,1142.119995,69.18,870.23999,56.82,68.82,598.289978,14.85,332.399994,129.009995,117.290001,209.570007,70.169998,138.210007,183.860001,85.519997,115.050003,115.349998,88.43,108.440002,126.309998,84.739998,70.739998,57.529999,43.82,115.400002,139.210007,55.080002
2020-01-17,40.990002,1480.390015,241.490005,1154.579956,69.239998,878.150024,56.939999,68.559998,600.030029,14.89,333.5,128.990005,117.099998,209.149994,70.379997,138.470001,184.570007,85.370003,114.919998,115.209999,88.360001,108.43,126.290001,84.769997,70.879997,56.889999,43.48,116.040001,138.020004,55.41
2020-01-21,41.029999,1484.400024,237.600006,1155,69.260002,870.72998,57.169998,67.580002,601.650024,14.9,332.779999,129.610001,117.480003,207.979996,69.82,137.889999,184.470001,84.57,115.080002,115.110001,88.169998,108.5,126.580002,84.790001,70.599998,56.18,43.709999,116.150002,139.470001,54.060001
2020-01-22,41.369999,1485.949951,236.75,1157.329956,71.849998,879.179993,57.610001,67.190002,610.23999,14.9,332.850006,129.679993,117.400002,207.869995,69.959999,137.940002,184.600006,84.57,115.129997,115.199997,88.330002,108.529999,126.599998,84.809998,70.260002,55.970001,43.779999,115.5,139.960007,54.490002
2020-01-23,41.75,1486.650024,235.039993,1166,71.870003,879.840027,57.830002,66.769997,615,14.94,333.26001,129.850006,117.639999,208.330002,69.790001,137.990005,184.919998,84.75,115.290001,114.93,88.059998,108.580002,126.760002,84.839996,70.440002,55.330002,43.700001,117.889999,140.940002,53.98
2020-01-24,41.349998,1466.709961,225.589996,1140.22998,71.93,869.710022,57.68,66.32,589.200012,15.02,330.230011,130.070007,117.900002,206.100006,69.489998,136.759995,183.25,83.43,115.419998,114.779999,87.690002,108.639999,126.980003,84.870003,69.339996,54.490002,44.290001,116.980003,142.080002,53.57
2020-01-27,40.299999,1433.900024,222.949997,1114.48999,73.959999,865.030029,57.48,64.739998,567.5,15.13,324.869995,130.320007,118.169998,203.330002,68.050003,134.839996,180.100006,82.510002,115.589996,114.639999,87.099998,108.68,127.419998,84.959999,69.029999,52.700001,44.560001,115.239998,144.289993,51.759998
2020-01-28,40.810001,1452.560059,224.839996,1107.579956,72.669998,877.820007,57.009998,64.650002,569.72998,14.99,328.329987,130.25,117.989998,205.330002,68.690002,135.919998,182.360001,83.099998,115.519997,115.18,87.849998,108.690002,127.25,84.919998,68.980003,52.93,44.299999,116.519997,143.160004,52.27
2020-01-29,40.490002,1458.630005,227.149994,1096.51001,72.589996,879.299988,57.009998,64.110001,571.409973,15.06,328.100006,130.669998,118.419998,204.320007,68.699997,135.339996,182.759995,82.529999,115.769997,115.709999,87.800003,108.809998,127.559998,85,68.43,53.59,44.619999,116.660004,144.559998,52.400002
